"Date","pts_away","pts_home"
"Thu, Mar 15, 2012","105","111"
"Fri, Mar 16, 2012","88","102"
"Fri, Mar 16, 2012","100","89"
"Fri, Mar 16, 2012","120","98"
"Fri, Mar 16, 2012","92","97"
"Fri, Mar 16, 2012","114","110"
"Fri, Mar 16, 2012","100","115"
"Fri, Mar 16, 2012","114","105"
"Fri, Mar 16, 2012","70","86"
"Fri, Mar 16, 2012","84","78"
"Fri, Mar 16, 2012","101","109"
"Fri, Mar 16, 2012","95","120"
"Sat, Mar 17, 2012","103","107"
"Sat, Mar 17, 2012","80","89"
"Sat, Mar 17, 2012","99","106"
"Sat, Mar 17, 2012","91","98"
"Sat, Mar 17, 2012","102","88"
"Sat, Mar 17, 2012","91","95"
"Sat, Mar 17, 2012","102","94"
"Sat, Mar 17, 2012","92","99"
"Sun, Mar 18, 2012","103","87"
"Sun, Mar 18, 2012","83","87"
"Sun, Mar 18, 2012","103","99"
"Sun, Mar 18, 2012","92","97"
"Sun, Mar 18, 2012","81","91"
"Sun, Mar 18, 2012","95","111"
"Sun, Mar 18, 2012","86","99"
"Sun, Mar 18, 2012","99","115"
"Mon, Mar 19, 2012","79","76"
"Mon, Mar 19, 2012","105","80"
"Mon, Mar 19, 2012","112","95"
"Mon, Mar 19, 2012","97","93"
"Mon, Mar 19, 2012","105","100"
"Mon, Mar 19, 2012","85","59"
"Tue, Mar 20, 2012","104","107"
"Tue, Mar 20, 2012","89","102"
"Tue, Mar 20, 2012","95","99"
"Tue, Mar 20, 2012","87","106"
"Tue, Mar 20, 2012","116","87"
"Tue, Mar 20, 2012","110","119"
"Tue, Mar 20, 2012","90","97"
"Wed, Mar 21, 2012","102","103"
"Wed, Mar 21, 2012","109","93"
"Wed, Mar 21, 2012","115","116"
"Wed, Mar 21, 2012","108","89"
"Wed, Mar 21, 2012","101","92"
"Wed, Mar 21, 2012","91","114"
"Wed, Mar 21, 2012","93","103"
"Wed, Mar 21, 2012","82","79"
"Wed, Mar 21, 2012","100","116"
"Wed, Mar 21, 2012","94","82"
"Thu, Mar 22, 2012","83","109"
"Thu, Mar 22, 2012","100","91"
"Thu, Mar 22, 2012","90","97"
"Thu, Mar 22, 2012","93","97"
"Thu, Mar 22, 2012","103","102"
"Thu, Mar 22, 2012","85","83"
"Fri, Mar 23, 2012","84","93"
"Fri, Mar 23, 2012","112","92"
"Fri, Mar 23, 2012","88","73"
"Fri, Mar 23, 2012","113","111"
"Fri, Mar 23, 2012","96","103"
"Fri, Mar 23, 2012","140","149"
"Fri, Mar 23, 2012","80","93"
"Fri, Mar 23, 2012","86","99"
"Fri, Mar 23, 2012","87","104"
"Fri, Mar 23, 2012","79","96"
"Fri, Mar 23, 2012","102","121"
"Sat, Mar 24, 2012","101","102"
"Sat, Mar 24, 2012","108","111"
"Sat, Mar 24, 2012","101","99"
"Sat, Mar 24, 2012","85","101"
"Sat, Mar 24, 2012","125","104"
"Sat, Mar 24, 2012","89","102"
"Sat, Mar 24, 2012","89","86"
"Sat, Mar 24, 2012","79","101"
"Sat, Mar 24, 2012","95","92"
"Sun, Mar 25, 2012","133","139"
"Sun, Mar 25, 2012","76","88"
"Sun, Mar 25, 2012","108","83"
"Sun, Mar 25, 2012","102","96"
"Sun, Mar 25, 2012","100","117"
"Sun, Mar 25, 2012","87","103"
"Sun, Mar 25, 2012","87","90"
"Sun, Mar 25, 2012","76","93"
"Mon, Mar 26, 2012","102","95"
"Mon, Mar 26, 2012","108","91"
"Mon, Mar 26, 2012","106","113"
"Mon, Mar 26, 2012","90","105"
"Mon, Mar 26, 2012","85","97"
"Mon, Mar 26, 2012","105","84"
"Mon, Mar 26, 2012","80","89"
"Mon, Mar 26, 2012","117","101"
"Mon, Mar 26, 2012","79","77"
"Tue, Mar 27, 2012","81","90"
"Tue, Mar 27, 2012","104","101"
"Tue, Mar 27, 2012","86","93"
"Tue, Mar 27, 2012","101","108"
"Tue, Mar 27, 2012","85","103"
"Tue, Mar 27, 2012","107","100"
"Tue, Mar 27, 2012","109","95"
"Wed, Mar 28, 2012","98","77"
"Wed, Mar 28, 2012","82","94"
"Wed, Mar 28, 2012","88","83"
"Wed, Mar 28, 2012","87","75"
"Wed, Mar 28, 2012","102","87"
"Wed, Mar 28, 2012","86","103"
"Wed, Mar 28, 2012","84","100"
"Wed, Mar 28, 2012","86","108"
"Wed, Mar 28, 2012","117","112"
"Wed, Mar 28, 2012","96","105"
"Thu, Mar 29, 2012","89","93"
"Thu, Mar 29, 2012","102","93"
"Thu, Mar 29, 2012","85","106"
"Thu, Mar 29, 2012","93","99"
"Fri, Mar 30, 2012","90","100"
"Fri, Mar 30, 2012","99","88"
"Fri, Mar 30, 2012","71","83"
"Fri, Mar 30, 2012","121","84"
"Fri, Mar 30, 2012","102","100"
"Fri, Mar 30, 2012","89","98"
"Fri, Mar 30, 2012","97","98"
"Fri, Mar 30, 2012","100","79"
"Fri, Mar 30, 2012","100","98"
"Fri, Mar 30, 2012","113","101"
"Fri, Mar 30, 2012","104","103"
"Fri, Mar 30, 2012","76","97"
"Sat, Mar 31, 2012","107","110"
"Sat, Mar 31, 2012","96","105"
"Sat, Mar 31, 2012","85","88"
"Sat, Mar 31, 2012","99","95"
"Sat, Mar 31, 2012","75","91"
"Sat, Mar 31, 2012","90","95"
"Sat, Mar 31, 2012","111","99"
"Sat, Mar 31, 2012","103","112"
"Sun, Apr 1, 2012","72","91"
"Sun, Apr 1, 2012","104","102"
"Sun, Apr 1, 2012","112","120"
"Sun, Apr 1, 2012","78","92"
"Sun, Apr 1, 2012","104","101"
"Sun, Apr 1, 2012","75","92"
"Sun, Apr 1, 2012","106","119"
"Sun, Apr 1, 2012","92","99"
"Mon, Apr 2, 2012","99","93"
"Mon, Apr 2, 2012","94","75"
"Mon, Apr 2, 2012","94","88"
"Mon, Apr 2, 2012","102","97"
"Mon, Apr 2, 2012","108","116"
"Mon, Apr 2, 2012","112","98"
"Tue, Apr 3, 2012","125","90"
"Tue, Apr 3, 2012","95","102"
"Tue, Apr 3, 2012","104","112"
"Tue, Apr 3, 2012","87","91"
"Tue, Apr 3, 2012","94","98"
"Tue, Apr 3, 2012","93","99"
"Tue, Apr 3, 2012","109","100"
"Tue, Apr 3, 2012","87","92"
"Wed, Apr 4, 2012","93","120"
"Wed, Apr 4, 2012","87","86"
"Wed, Apr 4, 2012","85","95"
"Wed, Apr 4, 2012","113","108"
"Wed, Apr 4, 2012","93","98"
"Wed, Apr 4, 2012","98","107"
"Wed, Apr 4, 2012","97","94"
"Wed, Apr 4, 2012","92","94"
"Wed, Apr 4, 2012","99","78"
"Wed, Apr 4, 2012","88","101"
"Wed, Apr 4, 2012","107","105"
"Wed, Apr 4, 2012","109","96"
"Thu, Apr 5, 2012","86","93"
"Thu, Apr 5, 2012","94","99"
"Thu, Apr 5, 2012","96","80"
"Thu, Apr 5, 2012","93","85"
"Fri, Apr 6, 2012","96","101"
"Fri, Apr 6, 2012","99","97"
"Fri, Apr 6, 2012","99","105"
"Fri, Apr 6, 2012","98","103"
"Fri, Apr 6, 2012","112","107"
"Fri, Apr 6, 2012","97","82"
"Fri, Apr 6, 2012","90","95"
"Fri, Apr 6, 2012","98","110"
"Fri, Apr 6, 2012","103","128"
"Fri, Apr 6, 2012","84","80"
"Fri, Apr 6, 2012","98","104"
"Sat, Apr 7, 2012","116","96"
"Sat, Apr 7, 2012","97","112"
"Sat, Apr 7, 2012","86","72"
"Sat, Apr 7, 2012","94","109"
"Sat, Apr 7, 2012","89","94"
"Sat, Apr 7, 2012","94","116"
"Sat, Apr 7, 2012","90","99"
"Sat, Apr 7, 2012","88","82"
"Sat, Apr 7, 2012","105","125"
"Sun, Apr 8, 2012","79","103"
"Sun, Apr 8, 2012","75","98"
"Sun, Apr 8, 2012","117","122"
"Sun, Apr 8, 2012","99","100"
"Sun, Apr 8, 2012","75","91"
"Sun, Apr 8, 2012","104","87"
"Sun, Apr 8, 2012","104","114"
"Mon, Apr 9, 2012","113","85"
"Mon, Apr 9, 2012","84","123"
"Mon, Apr 9, 2012","98","103"
"Mon, Apr 9, 2012","85","94"
"Mon, Apr 9, 2012","109","89"
"Mon, Apr 9, 2012","114","90"
"Mon, Apr 9, 2012","93","91"
"Mon, Apr 9, 2012","89","119"
"Mon, Apr 9, 2012","94","89"
"Mon, Apr 9, 2012","84","91"
"Tue, Apr 10, 2012","86","98"
"Tue, Apr 10, 2012","90","103"
"Tue, Apr 10, 2012","100","110"
"Tue, Apr 10, 2012","115","107"
"Tue, Apr 10, 2012","107","88"
"Tue, Apr 10, 2012","85","93"
"Wed, Apr 11, 2012","86","88"
"Wed, Apr 11, 2012","104","98"
"Wed, Apr 11, 2012","107","113"
"Wed, Apr 11, 2012","103","91"
"Wed, Apr 11, 2012","93","104"
"Wed, Apr 11, 2012","111","107"
"Wed, Apr 11, 2012","96","105"
"Wed, Apr 11, 2012","100","98"
"Wed, Apr 11, 2012","110","118"
"Wed, Apr 11, 2012","98","84"
"Wed, Apr 11, 2012","93","75"
"Thu, Apr 12, 2012","109","85"
"Thu, Apr 12, 2012","86","96"
"Thu, Apr 12, 2012","112","103"
"Thu, Apr 12, 2012","95","82"
"Thu, Apr 12, 2012","97","107"
"Fri, Apr 13, 2012","113","97"
"Fri, Apr 13, 2012","112","105"
"Fri, Apr 13, 2012","83","102"
"Fri, Apr 13, 2012","97","103"
"Fri, Apr 13, 2012","82","105"
"Fri, Apr 13, 2012","85","96"
"Fri, Apr 13, 2012","65","103"
"Fri, Apr 13, 2012","89","115"
"Fri, Apr 13, 2012","109","81"
"Fri, Apr 13, 2012","95","89"
"Fri, Apr 13, 2012","97","94"
"Fri, Apr 13, 2012","79","84"
"Sat, Apr 14, 2012","104","112"
"Sat, Apr 14, 2012","98","103"
"Sat, Apr 14, 2012","105","99"
"Sat, Apr 14, 2012","115","110"
"Sat, Apr 14, 2012","94","82"
"Sat, Apr 14, 2012","91","105"
"Sat, Apr 14, 2012","98","89"
"Sun, Apr 15, 2012","102","86"
"Sun, Apr 15, 2012","94","82"
"Sun, Apr 15, 2012","100","84"
"Sun, Apr 15, 2012","86","101"
"Sun, Apr 15, 2012","100","94"
"Sun, Apr 15, 2012","108","112"
"Sun, Apr 15, 2012","75","88"
"Sun, Apr 15, 2012","93","85"
"Sun, Apr 15, 2012","103","104"
"Mon, Apr 16, 2012","75","67"
"Mon, Apr 16, 2012","87","84"
"Mon, Apr 16, 2012","120","99"
"Mon, Apr 16, 2012","105","102"
"Mon, Apr 16, 2012","88","111"
"Mon, Apr 16, 2012","77","92"
"Mon, Apr 16, 2012","101","98"
"Mon, Apr 16, 2012","100","113"
"Mon, Apr 16, 2012","107","125"
"Mon, Apr 16, 2012","109","87"
"Mon, Apr 16, 2012","121","123"
"Tue, Apr 17, 2012","77","116"
"Tue, Apr 17, 2012","112","91"
"Tue, Apr 17, 2012","91","84"
"Tue, Apr 17, 2012","110","118"
"Tue, Apr 17, 2012","102","97"
"Wed, Apr 18, 2012","84","116"
"Wed, Apr 18, 2012","98","102"
"Wed, Apr 18, 2012","100","68"
"Wed, Apr 18, 2012","103","87"
"Wed, Apr 18, 2012","110","117"
"Wed, Apr 18, 2012","104","98"
"Wed, Apr 18, 2012","99","87"
"Wed, Apr 18, 2012","91","103"
"Wed, Apr 18, 2012","72","96"
"Wed, Apr 18, 2012","104","95"
"Wed, Apr 18, 2012","109","97"
"Wed, Apr 18, 2012","112","91"
"Wed, Apr 18, 2012","127","102"
"Wed, Apr 18, 2012","112","121"
"Thu, Apr 19, 2012","91","80"
"Thu, Apr 19, 2012","109","118"
"Thu, Apr 19, 2012","72","83"
"Thu, Apr 19, 2012","99","105"
"Thu, Apr 19, 2012","90","93"
"Fri, Apr 20, 2012","92","97"
"Fri, Apr 20, 2012","85","80"
"Fri, Apr 20, 2012","90","98"
"Fri, Apr 20, 2012","94","104"
"Fri, Apr 20, 2012","103","92"
"Fri, Apr 20, 2012","97","121"
"Sat, Apr 21, 2012","83","93"
"Sat, Apr 21, 2012","96","99"
"Sat, Apr 21, 2012","109","106"
"Sat, Apr 21, 2012","89","93"
"Sat, Apr 21, 2012","86","84"
"Sat, Apr 21, 2012","95","106"
"Sat, Apr 21, 2012","118","107"
"Sat, Apr 21, 2012","107","117"
"Sun, Apr 22, 2012","113","112"
"Sun, Apr 22, 2012","114","88"
"Sun, Apr 22, 2012","74","101"
"Sun, Apr 22, 2012","73","76"
"Sun, Apr 22, 2012","98","107"
"Sun, Apr 22, 2012","106","114"
"Sun, Apr 22, 2012","88","97"
"Sun, Apr 22, 2012","93","88"
"Sun, Apr 22, 2012","98","114"
"Mon, Apr 23, 2012","97","103"
"Mon, Apr 23, 2012","101","109"
"Mon, Apr 23, 2012","86","92"
"Mon, Apr 23, 2012","105","87"
"Mon, Apr 23, 2012","89","124"
"Mon, Apr 23, 2012","73","101"
"Tue, Apr 24, 2012","102","109"
"Tue, Apr 24, 2012","66","78"
"Tue, Apr 24, 2012","83","81"
"Tue, Apr 24, 2012","110","118"
"Tue, Apr 24, 2012","88","100"
"Wed, Apr 25, 2012","96","85"
"Wed, Apr 25, 2012","92","87"
"Wed, Apr 25, 2012","90","85"
"Wed, Apr 25, 2012","93","99"
"Wed, Apr 25, 2012","106","101"
"Wed, Apr 25, 2012","95","102"
"Wed, Apr 25, 2012","110","106"
"Thu, Apr 26, 2012","89","106"
"Thu, Apr 26, 2012","74","87"
"Thu, Apr 26, 2012","104","84"
"Thu, Apr 26, 2012","75","107"
"Thu, Apr 26, 2012","86","108"
"Thu, Apr 26, 2012","107","101"
"Thu, Apr 26, 2012","77","84"
"Thu, Apr 26, 2012","76","88"
"Thu, Apr 26, 2012","131","102"
"Thu, Apr 26, 2012","96","113"
"Thu, Apr 26, 2012","67","98"
"Thu, Apr 26, 2012","94","96"
"Thu, Apr 26, 2012","70","104"
"Playoffs","Playoffs","Playoffs"
"Sat, Apr 28, 2012","91","103"
"Sat, Apr 28, 2012","81","77"
"Sat, Apr 28, 2012","67","100"
"Sat, Apr 28, 2012","98","99"
"Sun, Apr 29, 2012","74","83"
"Sun, Apr 29, 2012","88","103"
"Sun, Apr 29, 2012","99","98"
"Sun, Apr 29, 2012","91","106"
"Mon, Apr 30, 2012","78","93"
"Mon, Apr 30, 2012","94","104"
"Mon, Apr 30, 2012","99","102"
"Tue, May 1, 2012","87","80"
"Tue, May 1, 2012","109","92"
"Tue, May 1, 2012","100","104"
"Wed, May 2, 2012","98","105"
"Wed, May 2, 2012","97","74"
"Wed, May 2, 2012","83","114"
"Thu, May 3, 2012","95","79"
"Thu, May 3, 2012","87","70"
"Fri, May 4, 2012","84","90"
"Fri, May 4, 2012","84","99"
"Fri, May 4, 2012","74","79"
"Sat, May 5, 2012","103","97"
"Sat, May 5, 2012","86","87"
"Sat, May 5, 2012","101","99"
"Sat, May 5, 2012","102","90"
"Sun, May 6, 2012","79","101"
"Sun, May 6, 2012","92","88"
"Sun, May 6, 2012","87","89"
"Sun, May 6, 2012","82","89"
"Mon, May 7, 2012","97","101"
"Mon, May 7, 2012","87","81"
"Tue, May 8, 2012","86","87"
"Tue, May 8, 2012","69","77"
"Tue, May 8, 2012","87","105"
"Tue, May 8, 2012","102","99"
"Wed, May 9, 2012","80","92"
"Wed, May 9, 2012","94","106"
"Thu, May 10, 2012","80","83"
"Thu, May 10, 2012","96","113"
"Thu, May 10, 2012","78","79"
"Fri, May 11, 2012","90","88"
"Sat, May 12, 2012","91","92"
"Sat, May 12, 2012","87","96"
"Sun, May 13, 2012","82","72"
"Sun, May 13, 2012","86","95"
"Mon, May 14, 2012","82","81"
"Mon, May 14, 2012","90","119"
"Tue, May 15, 2012","78","75"
"Tue, May 15, 2012","92","108"
"Wed, May 16, 2012","75","77"
"Wed, May 16, 2012","107","91"
"Thu, May 17, 2012","75","94"
"Thu, May 17, 2012","88","105"
"Fri, May 18, 2012","96","99"
"Fri, May 18, 2012","83","92"
"Sat, May 19, 2012","96","86"
"Sat, May 19, 2012","103","100"
"Sun, May 20, 2012","101","93"
"Sun, May 20, 2012","102","99"
"Mon, May 21, 2012","85","101"
"Mon, May 21, 2012","90","106"
"Tue, May 22, 2012","83","115"
"Wed, May 23, 2012","75","82"
"Thu, May 24, 2012","105","93"
"Sat, May 26, 2012","75","85"
"Sun, May 27, 2012","98","101"
"Mon, May 28, 2012","79","93"
"Tue, May 29, 2012","111","120"
"Wed, May 30, 2012","111","115"
"Thu, May 31, 2012","82","102"
"Fri, Jun 1, 2012","91","101"
"Sat, Jun 2, 2012","103","109"
"Sun, Jun 3, 2012","91","93"
"Mon, Jun 4, 2012","108","103"
"Tue, Jun 5, 2012","94","90"
"Wed, Jun 6, 2012","99","107"
"Thu, Jun 7, 2012","98","79"
"Sat, Jun 9, 2012","88","101"
"Tue, Jun 12, 2012","94","105"
"Thu, Jun 14, 2012","100","96"
"Sun, Jun 17, 2012","85","91"
"Tue, Jun 19, 2012","98","104"
"Thu, Jun 21, 2012","106","121"
"Tue, Oct 30, 2012","84","94"
"Tue, Oct 30, 2012","99","91"
"Tue, Oct 30, 2012","107","120"
"Wed, Oct 31, 2012","87","93"
"Wed, Oct 31, 2012","105","96"
"Wed, Oct 31, 2012","92","101"
"Wed, Oct 31, 2012","99","95"
"Wed, Oct 31, 2012","75","84"
"Wed, Oct 31, 2012","87","85"
"Wed, Oct 31, 2012","106","116"
"Wed, Oct 31, 2012","90","88"
"Wed, Oct 31, 2012","94","113"
"Thu, Nov 1, 2012","84","86"
"Fri, Nov 2, 2012","109","102"
"Fri, Nov 2, 2012","99","88"
"Fri, Nov 2, 2012","89","90"
"Fri, Nov 2, 2012","115","86"
"Fri, Nov 2, 2012","104","94"
"Fri, Nov 2, 2012","105","95"
"Fri, Nov 2, 2012","80","92"
"Fri, Nov 2, 2012","86","88"
"Fri, Nov 2, 2012","84","104"
"Fri, Nov 2, 2012","92","106"
"Fri, Nov 2, 2012","89","102"
"Fri, Nov 2, 2012","89","92"
"Sat, Nov 3, 2012","100","107"
"Sat, Nov 3, 2012","89","82"
"Sat, Nov 3, 2012","99","126"
"Sat, Nov 3, 2012","95","85"
"Sat, Nov 3, 2012","98","106"
"Sat, Nov 3, 2012","114","110"
"Sat, Nov 3, 2012","116","119"
"Sat, Nov 3, 2012","102","105"
"Sat, Nov 3, 2012","100","110"
"Sat, Nov 3, 2012","89","86"
"Sun, Nov 4, 2012","79","108"
"Sun, Nov 4, 2012","84","100"
"Sun, Nov 4, 2012","104","95"
"Sun, Nov 4, 2012","94","115"
"Sun, Nov 4, 2012","86","105"
"Mon, Nov 5, 2012","107","96"
"Mon, Nov 5, 2012","91","114"
"Mon, Nov 5, 2012","108","101"
"Mon, Nov 5, 2012","94","103"
"Mon, Nov 5, 2012","99","124"
"Mon, Nov 5, 2012","110","88"
"Mon, Nov 5, 2012","92","94"
"Mon, Nov 5, 2012","79","101"
"Tue, Nov 6, 2012","93","99"
"Tue, Nov 6, 2012","97","109"
"Tue, Nov 6, 2012","88","108"
"Wed, Nov 7, 2012","86","89"
"Wed, Nov 7, 2012","94","100"
"Wed, Nov 7, 2012","117","110"
"Wed, Nov 7, 2012","104","109"
"Wed, Nov 7, 2012","96","106"
"Wed, Nov 7, 2012","93","87"
"Wed, Nov 7, 2012","84","106"
"Wed, Nov 7, 2012","73","103"
"Wed, Nov 7, 2012","108","90"
"Wed, Nov 7, 2012","75","90"
"Wed, Nov 7, 2012","77","62"
"Wed, Nov 7, 2012","103","105"
"Wed, Nov 7, 2012","86","95"
"Thu, Nov 8, 2012","97","91"
"Thu, Nov 8, 2012","103","90"
"Fri, Nov 9, 2012","95","89"
"Fri, Nov 9, 2012","106","100"
"Fri, Nov 9, 2012","84","104"
"Fri, Nov 9, 2012","77","101"
"Fri, Nov 9, 2012","85","93"
"Fri, Nov 9, 2012","94","96"
"Fri, Nov 9, 2012","99","107"
"Fri, Nov 9, 2012","94","104"
"Fri, Nov 9, 2012","94","105"
"Fri, Nov 9, 2012","107","68"
"Fri, Nov 9, 2012","105","107"
"Fri, Nov 9, 2012","97","86"
"Fri, Nov 9, 2012","101","91"
"Sat, Nov 10, 2012","97","101"
"Sat, Nov 10, 2012","80","87"
"Sat, Nov 10, 2012","107","101"
"Sat, Nov 10, 2012","82","96"
"Sat, Nov 10, 2012","85","89"
"Sat, Nov 10, 2012","96","92"
"Sat, Nov 10, 2012","112","109"
"Sat, Nov 10, 2012","93","83"
"Sat, Nov 10, 2012","81","94"
"Sun, Nov 11, 2012","74","82"
"Sun, Nov 11, 2012","76","89"
"Sun, Nov 11, 2012","90","103"
"Sun, Nov 11, 2012","86","104"
"Sun, Nov 11, 2012","91","106"
"Mon, Nov 12, 2012","101","95"
"Mon, Nov 12, 2012","90","82"
"Mon, Nov 12, 2012","92","90"
"Mon, Nov 12, 2012","113","110"
"Mon, Nov 12, 2012","105","96"
"Mon, Nov 12, 2012","100","110"
"Mon, Nov 12, 2012","95","87"
"Mon, Nov 12, 2012","140","133"
"Tue, Nov 13, 2012","101","114"
"Tue, Nov 13, 2012","76","92"
"Tue, Nov 13, 2012","74","72"
"Tue, Nov 13, 2012","84","82"
"Tue, Nov 13, 2012","99","89"
"Tue, Nov 13, 2012","103","86"
"Wed, Nov 14, 2012","93","98"
"Wed, Nov 14, 2012","101","107"
"Wed, Nov 14, 2012","88","92"
"Wed, Nov 14, 2012","96","100"
"Wed, Nov 14, 2012","100","107"
"Wed, Nov 14, 2012","85","99"
"Wed, Nov 14, 2012","89","87"
"Wed, Nov 14, 2012","107","97"
"Wed, Nov 14, 2012","94","76"
"Wed, Nov 14, 2012","112","106"
"Thu, Nov 15, 2012","97","102"
"Thu, Nov 15, 2012","98","93"
"Thu, Nov 15, 2012","104","100"
"Fri, Nov 16, 2012","110","106"
"Fri, Nov 16, 2012","83","103"
"Fri, Nov 16, 2012","102","114"
"Fri, Nov 16, 2012","95","105"
"Fri, Nov 16, 2012","106","98"
"Fri, Nov 16, 2012","110","95"
"Fri, Nov 16, 2012","93","99"
"Fri, Nov 16, 2012","117","119"
"Fri, Nov 16, 2012","112","96"
"Sat, Nov 17, 2012","89","107"
"Sat, Nov 17, 2012","94","87"
"Sat, Nov 17, 2012","103","95"
"Sat, Nov 17, 2012","80","101"
"Sat, Nov 17, 2012","113","117"
"Sat, Nov 17, 2012","97","88"
"Sat, Nov 17, 2012","100","126"
"Sat, Nov 17, 2012","83","76"
"Sun, Nov 18, 2012","83","103"
"Sun, Nov 18, 2012","108","119"
"Sun, Nov 18, 2012","76","88"
"Sun, Nov 18, 2012","109","119"
"Sun, Nov 18, 2012","79","86"
"Sun, Nov 18, 2012","94","102"
"Sun, Nov 18, 2012","99","90"
"Sun, Nov 18, 2012","86","97"
"Mon, Nov 19, 2012","72","81"
"Mon, Nov 19, 2012","98","102"
"Mon, Nov 19, 2012","105","101"
"Mon, Nov 19, 2012","97","92"
"Mon, Nov 19, 2012","92","87"
"Mon, Nov 19, 2012","91","102"
"Mon, Nov 19, 2012","96","89"
"Tue, Nov 20, 2012","90","95"
"Tue, Nov 20, 2012","102","80"
"Tue, Nov 20, 2012","98","106"
"Wed, Nov 21, 2012","100","101"
"Wed, Nov 21, 2012","112","100"
"Wed, Nov 21, 2012","97","98"
"Wed, Nov 21, 2012","83","92"
"Wed, Nov 21, 2012","111","114"
"Wed, Nov 21, 2012","93","102"
"Wed, Nov 21, 2012","89","93"
"Wed, Nov 21, 2012","107","115"
"Wed, Nov 21, 2012","106","113"
"Wed, Nov 21, 2012","101","94"
"Wed, Nov 21, 2012","111","117"
"Wed, Nov 21, 2012","74","90"
"Wed, Nov 21, 2012","87","114"
"Wed, Nov 21, 2012","97","113"
"Fri, Nov 23, 2012","100","108"
"Fri, Nov 23, 2012","76","86"
"Fri, Nov 23, 2012","101","91"
"Fri, Nov 23, 2012","91","102"
"Fri, Nov 23, 2012","90","91"
"Fri, Nov 23, 2012","103","131"
"Fri, Nov 23, 2012","104","97"
"Fri, Nov 23, 2012","98","106"
"Fri, Nov 23, 2012","104","108"
"Fri, Nov 23, 2012","108","111"
"Fri, Nov 23, 2012","95","103"
"Fri, Nov 23, 2012","102","104"
"Sat, Nov 24, 2012","93","104"
"Sat, Nov 24, 2012","115","89"
"Sat, Nov 24, 2012","85","96"
"Sat, Nov 24, 2012","108","110"
"Sat, Nov 24, 2012","93","86"
"Sat, Nov 24, 2012","116","109"
"Sat, Nov 24, 2012","97","108"
"Sat, Nov 24, 2012","108","106"
"Sun, Nov 25, 2012","85","98"
"Sun, Nov 25, 2012","84","102"
"Sun, Nov 25, 2012","100","121"
"Sun, Nov 25, 2012","116","110"
"Sun, Nov 25, 2012","101","104"
"Sun, Nov 25, 2012","111","106"
"Mon, Nov 26, 2012","89","96"
"Mon, Nov 26, 2012","93","92"
"Mon, Nov 26, 2012","101","108"
"Mon, Nov 26, 2012","105","98"
"Mon, Nov 26, 2012","78","84"
"Mon, Nov 26, 2012","69","114"
"Mon, Nov 26, 2012","103","105"
"Mon, Nov 26, 2012","118","92"
"Tue, Nov 27, 2012","91","78"
"Tue, Nov 27, 2012","101","117"
"Tue, Nov 27, 2012","79","77"
"Tue, Nov 27, 2012","98","100"
"Tue, Nov 27, 2012","97","89"
"Wed, Nov 28, 2012","91","94"
"Wed, Nov 28, 2012","95","83"
"Wed, Nov 28, 2012","78","101"
"Wed, Nov 28, 2012","77","117"
"Wed, Nov 28, 2012","95","101"
"Wed, Nov 28, 2012","82","103"
"Wed, Nov 28, 2012","102","88"
"Wed, Nov 28, 2012","96","84"
"Wed, Nov 28, 2012","98","120"
"Wed, Nov 28, 2012","110","89"
"Wed, Nov 28, 2012","82","84"
"Thu, Nov 29, 2012","105","106"
"Thu, Nov 29, 2012","100","105"
"Fri, Nov 30, 2012","113","111"
"Fri, Nov 30, 2012","78","96"
"Fri, Nov 30, 2012","104","98"
"Fri, Nov 30, 2012","103","122"
"Fri, Nov 30, 2012","78","90"
"Fri, Nov 30, 2012","85","95"
"Fri, Nov 30, 2012","87","108"
"Fri, Nov 30, 2012","94","106"
"Fri, Nov 30, 2012","98","86"
"Fri, Nov 30, 2012","97","92"
"Fri, Nov 30, 2012","97","101"
"Sat, Dec 1, 2012","88","93"
"Sat, Dec 1, 2012","118","117"
"Sat, Dec 1, 2012","77","92"
"Sat, Dec 1, 2012","92","103"
"Sat, Dec 1, 2012","116","124"
"Sat, Dec 1, 2012","81","116"
"Sat, Dec 1, 2012","89","102"
"Sat, Dec 1, 2012","88","91"
"Sat, Dec 1, 2012","100","79"
"Sat, Dec 1, 2012","95","99"
"Sun, Dec 2, 2012","113","103"
"Sun, Dec 2, 2012","99","106"
"Mon, Dec 3, 2012","118","112"
"Mon, Dec 3, 2012","110","113"
"Mon, Dec 3, 2012","79","89"
"Mon, Dec 3, 2012","102","94"
"Mon, Dec 3, 2012","81","102"
"Mon, Dec 3, 2012","105","104"
"Tue, Dec 4, 2012","117","111"
"Tue, Dec 4, 2012","80","76"
"Tue, Dec 4, 2012","105","107"
"Tue, Dec 4, 2012","98","108"
"Tue, Dec 4, 2012","105","88"
"Tue, Dec 4, 2012","101","105"
"Wed, Dec 5, 2012","104","108"
"Wed, Dec 5, 2012","94","104"
"Wed, Dec 5, 2012","100","98"
"Wed, Dec 5, 2012","95","85"
"Wed, Dec 5, 2012","104","97"
"Wed, Dec 5, 2012","92","99"
"Wed, Dec 5, 2012","90","112"
"Wed, Dec 5, 2012","103","87"
"Wed, Dec 5, 2012","100","107"
"Wed, Dec 5, 2012","99","110"
"Wed, Dec 5, 2012","81","87"
"Thu, Dec 6, 2012","112","92"
"Thu, Dec 6, 2012","97","94"
"Fri, Dec 7, 2012","95","104"
"Fri, Dec 7, 2012","109","102"
